date,VIX,BICLB10Y,SKEW,TWOs10s,FIVEs30s,FED5Y,CUGOLD,CSIBARC
2010-03-10,0.1857,0.025985,1.1798,0.028225,0.023129,0.029893,6.63989290495315,0.000494
2010-03-11,0.1806,0.025628,1.1748,0.027799,0.022515,0.029754,6.76086956521739,0.000494
2010-03-12,0.1758,0.025594,1.1896,0.02753,0.022197,0.029625,6.72994350282486,0.000494
2010-03-15,0.18,0.025751,1.2063,0.027553,0.022316,0.029613,6.61534978492189,0.000496
2010-03-16,0.1769,0.025607,1.2351,0.02742,0.022391,0.029294,6.58368526339187,0.000499
2010-03-17,0.1691,0.025439,1.1966,0.027207,0.022046,0.029251,6.71629150880321,0.000496
2010-03-18,0.1662,0.025241,1.2027,0.027198,0.021757,0.029106,6.66755733689601,0.000485
2010-03-19,0.1697,0.025008,1.2197,0.027002,0.021235,0.029022,6.72546359113523,0.000484
2010-03-22,0.1687,0.025112,1.2363,0.026941,0.021627,0.028953,6.78970152654363,0.000489
2010-03-23,0.1635,0.025146,1.2118,0.027124,0.0219,0.029058,6.75442578302315,0.000484
2010-03-24,0.1755,0.024676,1.2267,0.027653,0.021431,0.029411,6.7577355030942,0.000468
2010-03-25,0.184,0.025023,1.2214,0.027985,0.021268,0.029999,6.80237877401647,0.000463
2010-03-26,0.1777,0.025032,1.2314,0.028072,0.021586,0.02993,6.85362517099863,0.000462
2010-03-29,0.1759,0.025057,1.232,0.028247,0.021705,0.029527,7.01580135440181,0.000459
2010-03-30,0.1713,0.025034,1.2403,0.028012,0.021451,0.02953,7.09123757904246,0.000459
2010-03-31,0.1759,0.024843,1.237,0.028099,0.021694,0.029733,6.98341550874048,0.000464
2010-04-01,0.1747,0.024615,1.2393,0.028127,0.021405,0.029831,7.01824655095683,0.000457
2010-04-02,0.1747,0.024554,1.2393,0.028408,0.021376,0.029967,7.01824655095683,0.00045
2010-04-05,0.1702,0.024541,1.2378,0.028179,0.021032,0.03042,7.01824655095683,0.000442
2010-04-06,0.1623,0.024895,1.2329,0.028145,0.021368,0.030544,7.05363054513352,0.000444
2010-04-07,0.1662,0.024769,1.2327,0.028051,0.021401,0.030195,6.95709281961471,0.000449
2010-04-08,0.1648,0.024499,1.2267,0.02826,0.021179,0.030168,6.87456445993031,0.000444
2010-04-09,0.1614,0.024475,1.2436,0.028262,0.021149,0.030093,6.8763557483731,0.000443
2010-04-12,0.1558,0.024283,1.2316,0.028095,0.021085,0.029966,6.82200647249191,0.000444
2010-04-13,0.162,0.024196,1.2554,0.02772,0.021072,0.029929,6.88003483561942,0.000441
2010-04-14,0.1559,0.024207,1.2577,0.028109,0.02132,0.030259,6.89057421451788,0.000431
2010-04-15,0.1589,0.024479,1.2629,0.028241,0.021712,0.031027,6.88176699870074,0.000425
2010-04-16,0.1836,0.024574,1.3133,0.028113,0.022044,0.030765,6.73903603994789,0.000429
2010-04-19,0.1734,0.024526,1.3114,0.028218,0.021774,0.030823,6.77227722772277,0.000436
2010-04-20,0.1573,0.024207,1.3419,0.027912,0.021296,0.030862,6.80497925311203,0.000433
2010-04-21,0.1632,0.024144,1.2984,0.027438,0.021228,0.030699,6.78827646544182,0.000435
2010-04-22,0.1647,0.024077,1.2748,0.027479,0.020992,0.030894,6.78280044101433,0.000431
2010-04-23,0.1662,0.024008,1.2613,0.027436,0.020716,0.031088,6.80122860903905,0.000427
2010-04-26,0.1747,0.024046,1.2425,0.027562,0.021003,0.031273,6.76483326115201,0.000422
2010-04-27,0.2281,0.024123,1.2498,0.027371,0.021544,0.031142,6.51587646802958,0.000434
2010-04-28,0.2108,0.024172,1.284,0.027391,0.021267,0.031549,6.37381567614126,0.000433
2010-04-29,0.1844,0.024057,1.2928,0.027243,0.021122,0.032031,6.30383544032569,0.000434
2010-04-30,0.2205,0.024168,1.2541,0.026929,0.021008,0.031574,6.30061479754081,0.000446
2010-05-03,0.2019,0.02408,1.2535,0.0269,0.020701,0.031578,6.30061479754081,0.000444
2010-05-04,0.2384,0.024198,1.2486,0.026539,0.02036,0.030574,5.92869198312236,0.000457
2010-05-05,0.2491,0.024412,1.2282,0.026821,0.020949,0.030759,5.97296137339056,0.00048
2010-05-06,0.328,0.024262,1.2216,0.026089,0.020462,0.029708,5.86205441889897,0.00052
2010-05-07,0.4095,0.025745,1.2386,0.026175,0.021114,0.029798,5.77666874610106,0.000545
2010-05-10,0.2884,0.025594,1.2864,0.026769,0.021477,0.030164,5.95068951107397,0.00052
2010-05-11,0.2832,0.026165,1.2709,0.02692,0.02187,0.030398,5.76687116564417,0.000531
2010-05-12,0.2552,0.02599,1.2426,0.027077,0.022013,0.031064,5.67676767676768,0.00051
2010-05-13,0.2668,0.026239,1.262,0.027031,0.021848,0.030629,5.78585858585859,0.000508
2010-05-14,0.3124,0.025766,1.2847,0.026714,0.021801,0.030146,5.60129397492924,0.000528
2010-05-17,0.3084,0.025731,1.2887,0.026891,0.021605,0.030106,5.23462783171521,0.000531
2010-05-18,0.3355,0.026438,1.2388,0.026213,0.021663,0.029716,5.50236285185946,0.000545
2010-05-19,0.3532,0.026418,1.2633,0.025952,0.021216,0.028701,5.44351464435146,0.00056
2010-05-20,0.4579,0.027774,1.2336,0.025047,0.021047,0.02787,5.54530201342282,0.000603
2010-05-21,0.401,0.027221,1.2556,0.024743,0.020773,0.028468,5.80207671116762,0.000609
2010-05-24,0.3832,0.028258,1.25,0.024716,0.020956,0.028408,5.82139848357203,0.00061
2010-05-25,0.3461,0.028322,1.2328,0.02403,0.020852,0.026639,5.6165240976424,0.000637
2010-05-26,0.3502,0.028914,1.2148,0.023754,0.020743,0.026986,5.59323432343234,0.000622
2010-05-27,0.2968,0.028695,1.2573,0.02484,0.020639,0.028091,5.76713459950454,0.000598
2010-05-28,0.3207,0.029078,1.2313,0.025264,0.021169,0.028262,5.74658385093168,0.000599
2010-05-31,0.3207,0.029078,1.2313,0.02519,0.021124,0.028262,5.74658385093168,0.0006
2010-06-01,0.3554,0.029509,1.1963,0.024933,0.021235,0.028225,5.49786194257789,0.000608
2010-06-02,0.3017,0.0292,1.2369,0.025345,0.021072,0.028525,5.4880658436214,0.000604
2010-06-03,0.2946,0.029461,1.2383,0.025504,0.021216,0.029525,5.37037037037037,0.000594
2010-06-04,0.3548,0.029477,1.2111,0.024762,0.021473,0.02774,5.21811383464894,0.000614
2010-06-07,0.3657,0.030278,1.1921,0.024321,0.021515,0.027491,5.02139917695473,0.000623
2010-06-08,0.337,0.029843,1.2074,0.024437,0.021311,0.027257,4.94783306581059,0.000628
2010-06-09,0.3373,0.030271,1.1997,0.024549,0.021411,0.027003,5.13984596676125,0.000631
2010-06-10,0.3057,0.030207,1.2234,0.025373,0.021216,0.027691,5.26488706365503,0.00062
2010-06-11,0.2879,0.030454,1.2281,0.025087,0.021208,0.027243,5.31065573770492,0.000629
2010-06-14,0.2858,0.030871,1.2169,0.025271,0.021472,0.027496,5.44228804902962,0.000623
2010-06-15,0.2587,0.030675,1.248,0.025525,0.021446,0.028222,5.4530612244898,0.000609
2010-06-16,0.2592,0.030799,1.2148,0.025343,0.021367,0.028302,5.38679627379506,0.000603
2010-06-17,0.2505,0.030613,1.2213,0.024872,0.021399,0.028139,5.17751004016064,0.000596
2010-06-18,0.2395,0.030605,1.2298,0.025101,0.021325,0.028496,5.1234076433121,0.000586
2010-06-21,0.2488,0.030386,1.2173,0.025321,0.021379,0.028547,5.26424870466321,0.000571
2010-06-22,0.2705,0.030536,1.2042,0.024896,0.021357,0.028009,5.34789644012945,0.00058
2010-06-23,0.2691,0.03061,1.1984,0.024467,0.021418,0.027361,5.31186302486751,0.000587
2010-06-24,0.2974,0.030829,1.1956,0.024569,0.021564,0.027452,5.41476238624874,0.000592
2010-06-25,0.2853,0.031022,1.1937,0.024592,0.021612,0.027471,5.39872408293461,0.000595
2010-06-28,0.29,0.03129,1.203,0.02396,0.021752,0.026992,5.44726407613006,0.000601
2010-06-29,0.3413,0.031409,1.1813,0.023556,0.021648,0.026429,5.2604293236128,0.000618
2010-06-30,0.3454,0.031189,1.1687,0.023297,0.021152,0.025992,5.2371382636656,0.000623
2010-07-01,0.3286,0.03033,1.1676,0.02322,0.020917,0.025078,5.12965964343598,0.000623
2010-07-02,0.3012,0.03063,1.1465,0.02352,0.021268,0.025024,5.33499791926758,0.000619
2010-07-05,0.3012,0.03063,1.1465,0.023483,0.021268,0.025024,5.35513245033113,0.00062
2010-07-06,0.2965,0.030698,1.1601,0.023211,0.021335,0.024884,5.52719665271967,0.000617
2010-07-07,0.2684,0.030997,1.1777,0.023553,0.021775,0.025351,5.56882463859208,0.000611
2010-07-08,0.2571,0.030794,1.1722,0.024136,0.021996,0.026418,5.5425219941349,0.000596
2010-07-09,0.2498,0.03088,1.1797,0.02427,0.022008,0.02681,5.59255429162358,0.000587
2010-07-12,0.2443,0.030672,1.1872,0.024138,0.022109,0.026755,5.4997926171713,0.000581
2010-07-13,0.2456,0.030592,1.1933,0.024557,0.022115,0.027071,5.49753289473684,0.000564
2010-07-14,0.2489,0.030474,1.2007,0.024417,0.022227,0.026898,5.57166528583264,0.000567
2010-07-15,0.2514,0.030263,1.1858,0.023929,0.0223,0.026404,5.52980132450331,0.00057
2010-07-16,0.2625,0.030785,1.1867,0.023369,0.02271,0.025465,5.45301660710532,0.000576
2010-07-19,0.2597,0.030763,1.1878,0.023692,0.022776,0.025382,5.51227773073666,0.000572
2010-07-20,0.2393,0.030219,1.1907,0.023717,0.022925,0.025406,5.61369399830938,0.000571
2010-07-21,0.2564,0.030018,1.1729,0.023262,0.022487,0.025244,5.75744859420898,0.000569
2010-07-22,0.2463,0.029947,1.1822,0.023753,0.022768,0.025991,5.84410170904544,0.000557
2010-07-23,0.2347,0.029757,1.1969,0.024101,0.022821,0.026166,5.9042419151617,0.000548
2010-07-26,0.2273,0.029576,1.1929,0.024083,0.022931,0.026073,6.04055766793409,0.000543
2010-07-27,0.2319,0.029315,1.2132,0.024153,0.022904,0.026246,6.04366438356164,0.00053
2010-07-28,0.2425,0.02965,1.2191,0.023758,0.023683,0.0263,6.19706136560069,0.000536
2010-07-29,0.2413,0.029706,1.1936,0.024017,0.024194,0.026325,6.21978494623656,0.000536
2010-07-30,0.235,0.029448,1.1953,0.023591,0.023917,0.025904,6.24165953806672,0.000543
2010-08-02,0.2201,0.029291,1.225,0.02407,0.024264,0.026617,6.31888935633151,0.000536
2010-08-03,0.2263,0.029515,1.2139,0.023784,0.025013,0.026356,6.25263157894737,0.000535
2010-08-04,0.2221,0.029302,1.2099,0.023882,0.024735,0.026397,6.25677365568987,0.00053
2010-08-05,0.221,0.029689,1.2043,0.023712,0.024837,0.026366,6.20461215932914,0.000534
2010-08-06,0.2174,0.029834,1.1967,0.02311,0.024894,0.025576,6.10225626164355,0.000542
2010-08-09,0.2214,0.029811,1.2375,0.022996,0.024925,0.025523,6.17206982543641,0.00054
2010-08-10,0.2237,0.030807,1.2279,0.022381,0.025553,0.025755,6.12159329140461,0.000549
2010-08-11,0.2539,0.030686,1.1845,0.021683,0.024893,0.025007,5.97262546661136,0.00057
2010-08-12,0.2573,0.030345,1.1518,0.022086,0.024663,0.024153,5.98103874690849,0.000574
2010-08-13,0.2624,0.030584,1.1528,0.021431,0.024022,0.023999,5.89334980440601,0.000584
2010-08-16,0.261,0.030174,1.211,0.020824,0.02331,0.023279,5.92562321209644,0.000586
2010-08-17,0.2433,0.029979,1.2196,0.02136,0.023347,0.023688,6.02120717781403,0.000577
2010-08-18,0.2459,0.029479,1.2126,0.021362,0.022983,0.023512,6.06732348111659,0.000574
2010-08-19,0.2644,0.02935,1.2026,0.020954,0.022587,0.022911,5.92217267936765,0.000579
2010-08-20,0.2549,0.029094,1.1962,0.021235,0.022064,0.023124,5.92970984879444,0.00058
2010-08-23,0.2566,0.029419,1.1838,0.021193,0.022506,0.023045,5.91761827079935,0.00058
2010-08-24,0.2746,0.02962,1.1739,0.020257,0.022439,0.022097,5.84042553191489,0.000596
2010-08-25,0.267,0.02946,1.1701,0.020175,0.021946,0.022645,5.73818181818182,0.000596
2010-08-26,0.2737,0.029745,1.1599,0.01959,0.021382,0.022684,5.90501212611156,0.000598
2010-08-27,0.2445,0.029753,1.1603,0.020966,0.021988,0.023777,6.03967611336032,0.000583
2010-08-30,0.2721,0.030015,1.1506,0.020356,0.021946,0.023005,6.03967611336032,0.000592
2010-08-31,0.2605,0.030117,1.1502,0.019989,0.021844,0.022817,5.97110754414125,0.000599
2010-09-01,0.2389,0.03017,1.1636,0.020719,0.022495,0.023941,6.10188527878059,0.000585
2010-09-02,0.2319,0.030269,1.1674,0.021297,0.022917,0.02468,6.1153384060873,0.000574
2010-09-03,0.2131,0.02993,1.1911,0.02187,0.022992,0.025666,6.16364369205965,0.000563
2010-09-06,0.2131,0.02993,1.1911,0.021924,0.023017,0.025666,6.17213771016813,0.000563
2010-09-07,0.238,0.029756,1.1873,0.02116,0.022648,0.024799,6.07041973343943,0.000572
2010-09-08,0.2325,0.029545,1.203,0.021452,0.022769,0.025117,6.11553784860558,0.00056
2010-09-09,0.2281,0.029712,1.1931,0.021923,0.02274,0.026036,6.0199203187251,0.000545
2010-09-10,0.2199,0.029583,1.2109,0.022244,0.022902,0.026661,6.00561572402728,0.000536
2010-09-13,0.2121,0.02962,1.2189,0.022207,0.023326,0.026909,6.13467336683417,0.000532
2010-09-14,0.2156,0.02971,1.2098,0.021836,0.02356,0.026401,6.04899249308574,0.000534
2010-09-15,0.221,0.030193,1.1974,0.022412,0.024279,0.026751,6.01420678768745,0.000527
2010-09-16,0.2172,0.030292,1.2432,0.022892,0.024615,0.027069,6.05108055009823,0.000517
2010-09-17,0.2201,0.030428,1.249,0.022733,0.024694,0.026903,6.0596546310832,0.000517
2010-09-20,0.215,0.030374,1.2488,0.022467,0.024648,0.027084,6.03087746726598,0.00052
2010-09-21,0.2235,0.030873,1.2281,0.021572,0.024854,0.027425,6.02352941176471,0.000529
2010-09-22,0.2251,0.030517,1.2175,0.021265,0.024311,0.026946,6.06494008504059,0.000533
2010-09-23,0.2387,0.030489,1.2157,0.021355,0.024178,0.026605,6.10885144295952,0.000539
2010-09-24,0.2171,0.03065,1.23,0.021647,0.024487,0.02682,6.12567463377024,0.000532
2010-09-27,0.2254,0.030558,1.2021,0.021084,0.02432,0.025709,6.09868928296068,0.000536
2010-09-28,0.226,0.030747,1.2169,0.020353,0.024276,0.025816,6.14451313755796,0.000538
2010-09-29,0.2325,0.030773,1.1927,0.020727,0.024082,0.025411,6.16749521988528,0.000532
2010-09-30,0.237,0.030702,1.2048,0.020876,0.02422,0.025283,6.13159908186687,0.000529
2010-10-01,0.225,0.031003,1.1961,0.020952,0.024582,0.025305,6.15384615384615,0.000525
2010-10-04,0.2353,0.031242,1.1829,0.020692,0.02482,0.024967,6.13932242101256,0.000524
2010-10-05,0.2176,0.031378,1.1777,0.020735,0.025555,0.025716,6.14505824877865,0.000517
2010-10-06,0.2149,0.031424,1.1657,0.020147,0.025154,0.02596,6.13367991088006,0.000516
2010-10-07,0.2156,0.032067,1.1669,0.020322,0.025851,0.025838,6.02230483271376,0.000515
2010-10-08,0.2071,0.03228,1.1796,0.020489,0.026448,0.026604,6.19455833022736,0.000512
2010-10-11,0.1896,0.03228,1.1587,0.020489,0.026449,0.026604,6.1339252682205,0.000512
2010-10-12,0.1893,0.032291,1.1702,0.020639,0.026829,0.026471,6.18835743418613,0.000504
2010-10-13,0.1907,0.03258,1.1843,0.02063,0.026997,0.027131,6.12376418894178,0.000498
2010-10-14,0.1988,0.032424,1.2024,0.021326,0.027365,0.028145,6.11687602403058,0.000492
2010-10-15,0.1903,0.032903,1.2148,0.022008,0.027911,0.028892,6.14259597806216,0.00049
2010-10-18,0.1909,0.032725,1.2057,0.021486,0.028307,0.028295,6.17516913512525,0.000494
2010-10-19,0.2063,0.032748,1.1957,0.021163,0.028096,0.028444,6.16878267363704,0.000496
2010-10-20,0.1979,0.032612,1.2004,0.021361,0.02793,0.028553,6.2285287528006,0.000499
2010-10-21,0.1927,0.032248,1.1817,0.021945,0.028284,0.029341,6.18310383327131,0.000489
2010-10-22,0.1878,0.032159,1.1738,0.022035,0.027839,0.0292,6.30170132325142,0.000489
2010-10-25,0.1985,0.031587,1.1645,0.022026,0.027315,0.029379,6.36859813084112,0.000481
2010-10-26,0.2022,0.031607,1.1644,0.02248,0.027447,0.029947,6.40090259496051,0.000467
2010-10-27,0.2071,0.031202,1.1697,0.023055,0.02744,0.030299,6.26651566628917,0.00046
2010-10-28,0.2088,0.031924,1.1629,0.022983,0.028184,0.030689,6.25421822272216,0.000463
2010-10-29,0.212,0.031807,1.1604,0.022636,0.028167,0.031197,6.08873213291257,0.000468
2010-11-01,0.2183,0.031671,1.1683,0.022794,0.028369,0.031647,6.12772240679217,0.000465
2010-11-02,0.2157,0.031234,1.1614,0.022431,0.027703,0.030965,6.24352331606218,0.000466
2010-11-03,0.1956,0.032598,1.1821,0.022425,0.029318,0.03089,6.18357487922705,0.000466
2010-11-04,0.1852,0.03281,1.1659,0.021614,0.030405,0.028575,6.22664735698769,0.00046
2010-11-05,0.1826,0.033196,1.1698,0.021633,0.030277,0.028409,6.20207810820495,0.00045
2010-11-08,0.1829,0.032998,1.1827,0.021514,0.030061,0.028058,6.23694634497659,0.000444
2010-11-09,0.1908,0.033142,1.1961,0.022171,0.029999,0.028715,6.23363828289937,0.000431
2010-11-10,0.1847,0.033314,1.2216,0.022057,0.030331,0.028584,6.29989212513484,0.000449
2010-11-11,0.1864,0.033253,1.2359,0.022216,0.030354,0.028584,6.31390775831248,0.000448
2010-11-12,0.2061,0.032129,1.2172,0.022835,0.029199,0.028184,6.20453727043572,0.000446
2010-11-15,0.202,0.031607,1.2204,0.024235,0.028893,0.029108,6.31713554987212,0.000437
2010-11-16,0.2258,0.0316,1.2086,0.023443,0.027982,0.028486,6.04151223128243,0.000473
2010-11-17,0.2176,0.031434,1.2034,0.023968,0.028186,0.029468,6.12336448598131,0.000473
2010-11-18,0.1875,0.03125,1.2173,0.023989,0.027841,0.029715,6.23958526198852,0.000464
2010-11-19,0.1804,0.031187,1.2126,0.023666,0.027275,0.029662,6.25996275605214,0.000469
2010-11-22,0.1837,0.031381,1.2234,0.023377,0.027871,0.029729,6.11131588647254,0.00048
2010-11-23,0.2063,0.031271,1.1986,0.0232,0.027955,0.029527,5.90925589836661,0.000495
2010-11-24,0.1956,0.03118,1.2216,0.023805,0.027188,0.030187,6.01092896174863,0.000486
2010-11-25,0.1956,0.03118,1.2216,0.02377,0.027109,0.030187,6.07318405243037,0.000486
2010-11-26,0.2222,0.030737,1.1902,0.023584,0.026812,0.030062,6.08044280442804,0.00049
2010-11-29,0.2153,0.030595,1.1854,0.023126,0.026381,0.029814,6.05747973470892,0.0005
2010-11-30,0.2354,0.030432,1.1671,0.02344,0.026443,0.029511,6.04264546440188,0.00051
2010-12-01,0.2136,0.030158,1.1869,0.024327,0.02603,0.030189,6.19631901840491,0.000486
2010-12-02,0.1939,0.030115,1.2088,0.02449,0.025847,0.030356,6.27789776817855,0.000476
2010-12-03,0.1801,0.030445,1.2042,0.025372,0.027002,0.030824,6.21660135375846,0.000469
2010-12-06,0.1802,0.030499,1.2115,0.024994,0.027242,0.030877,6.19643172584349,0.000473
2010-12-07,0.1799,0.030143,1.1813,0.025939,0.026438,0.031781,6.25352112676056,0.000448
2010-12-08,0.1774,0.028877,1.1953,0.026448,0.025755,0.031255,6.50667629014796,0.000439
2010-12-09,0.1725,0.028863,1.2393,0.02584,0.025105,0.030415,6.43306379155436,0.000447
2010-12-10,0.1761,0.02791,1.2301,0.026827,0.024463,0.030799,6.53699327395019,0.000434
2010-12-13,0.1755,0.02815,1.2074,0.026948,0.025324,0.031343,6.5939957112223,0.000439
2010-12-14,0.1761,0.027673,1.2199,0.028199,0.024609,0.032052,6.57224811760488,0.000418
2010-12-15,0.1794,0.027382,1.2198,0.028627,0.024754,0.032924,6.54905490549055,0.000416
2010-12-16,0.1739,0.028176,1.2481,0.027854,0.025093,0.0325,6.5964783565664,0.000428
2010-12-17,0.1611,0.027321,1.2524,0.027227,0.024823,0.031907,6.6276945560833,0.000437
2010-12-20,0.1641,0.027742,1.2584,0.027386,0.024936,0.031696,6.66739130434783,0.000432
2010-12-21,0.1649,0.027669,1.2487,0.026976,0.024734,0.031279,6.77151120751988,0.000438
2010-12-22,0.1545,0.027442,1.2365,0.027158,0.024436,0.03112,6.74116798846431,0.000428
2010-12-23,0.1647,0.027208,1.2535,0.027338,0.024213,0.031082,6.77102293410994,0.000423
2010-12-24,0.1647,0.027208,1.2535,0.027459,0.024142,0.031082,6.80451401528941,0.000423
2010-12-27,0.1767,0.027306,1.2386,0.0269,0.0238,0.030303,6.80451401528941,0.000426
2010-12-28,0.1752,0.027005,1.2353,0.027362,0.023869,0.030709,6.80451401528941,0.000409
2010-12-29,0.1728,0.027011,1.224,0.02716,0.024017,0.030235,6.65486725663717,0.00042
2010-12-30,0.1752,0.027054,1.2217,0.027238,0.023609,0.030413,6.75560298826041,0.000417
2010-12-31,0.1775,0.026865,1.2074,0.027001,0.023281,0.030207,6.83030949839915,0.000422
2011-01-03,0.1761,0.027076,1.2268,0.027391,0.023945,0.030363,6.83030949839915,0.000405
2011-01-04,0.1738,0.027413,1.2196,0.027116,0.024047,0.030704,6.8995318689233,0.0004
2011-01-05,0.1702,0.027046,1.2123,0.027609,0.024056,0.031304,6.98099415204678,0.000383
2011-01-06,0.174,0.027168,1.2101,0.027284,0.02446,0.030804,6.92363902082572,0.000386
2011-01-07,0.1714,0.027463,1.2122,0.027306,0.025253,0.030658,6.88734455010973,0.000393
2011-01-10,0.1754,0.027868,1.2147,0.027141,0.025481,0.030511,6.81235154394299,0.000398
2011-01-11,0.1689,0.027104,1.2229,0.027546,0.025252,0.030866,6.92139737991266,0.000389
2011-01-12,0.1624,0.02715,1.2194,0.027641,0.025522,0.030751,7.02810516772439,0.000382
2011-01-13,0.1639,0.027528,1.2129,0.027204,0.025989,0.030573,6.95982627578719,0.000385
2011-01-14,0.1546,0.027669,1.2352,0.027546,0.026113,0.030501,7.0592538405267,0.000382
2011-01-17,0.1546,0.027669,1.2352,0.027526,0.026028,0.030501,7.07828004410143,0.000381
2011-01-18,0.1587,0.027437,1.2816,0.027818,0.026113,0.030545,7.08287696239503,0.000374
2011-01-19,0.1731,0.02731,1.2341,0.027707,0.025953,0.030423,6.97886297376093,0.000376
2011-01-20,0.1799,0.027212,1.2619,0.028238,0.025646,0.030004,6.95280564845782,0.000368
2011-01-21,0.1847,0.027158,1.3399,0.027955,0.025538,0.029787,7.0271678451805,0.000373
2011-01-24,0.1765,0.026956,1.3186,0.027794,0.025492,0.029626,7.09530900967982,0.000368
2011-01-25,0.1759,0.026816,1.3461,0.027524,0.025518,0.029527,6.98640483383686,0.000372
2011-01-26,0.1664,0.027154,1.3176,0.027896,0.026018,0.030304,7.02560240963855,0.000363
2011-01-27,0.1615,0.027027,1.3056,0.028095,0.025889,0.029934,7.07455976020982,0.000364
2011-01-28,0.2004,0.027386,1.2823,0.027829,0.026138,0.029623,7.22517058377559,0.000367
2011-01-31,0.1953,0.027296,1.303,0.028084,0.026304,0.030149,7.34363225320271,0.000365
2011-02-01,0.1763,0.027006,1.29,0.028381,0.026033,0.030568,7.46901990236575,0.000354
2011-02-02,0.173,0.026829,1.2752,0.028205,0.025269,0.029809,7.43829468960359,0.000347
2011-02-03,0.1669,0.026412,1.2713,0.028446,0.024885,0.029619,7.47740963855422,0.000339
2011-02-04,0.1593,0.026144,1.2745,0.028912,0.024674,0.029913,7.4169741697417,0.000325
2011-02-07,0.1628,0.025801,1.2763,0.028693,0.024329,0.029721,7.45454545454545,0.00032
2011-02-08,0.1581,0.025127,1.2954,0.028885,0.023665,0.030041,7.37807114044738,0.000305
2011-02-09,0.1587,0.025335,1.2933,0.028535,0.023832,0.029636,7.27106227106227,0.000317
2011-02-10,0.1609,0.025572,1.2924,0.028594,0.023753,0.029493,7.34527988176612,0.000316
2011-02-11,0.1569,0.025712,1.3131,0.027946,0.02332,0.029183,7.30278592375367,0.000323
2011-02-14,0.1595,0.025306,1.2741,0.027768,0.023153,0.029096,7.44322344322344,0.000321
2011-02-15,0.1637,0.025356,1.3178,0.027858,0.02336,0.02878,7.29266071753779,0.00032
2011-02-16,0.1672,0.025307,1.3069,0.027923,0.023338,0.028342,7.17739288969918,0.000318
2011-02-17,0.1659,0.025675,1.3097,0.028101,0.023999,0.028362,7.11022480058013,0.000318
2011-02-18,0.1643,0.025901,1.3643,0.02833,0.024148,0.028913,7.12685218648356,0.000316
2011-02-21,0.1643,0.025901,1.3643,0.028321,0.024146,0.028913,6.99215965787598,0.000315
2011-02-22,0.208,0.026267,1.259,0.027631,0.024691,0.028551,6.83797287651677,0.000331
2011-02-23,0.2213,0.026052,1.2453,0.027415,0.024111,0.028592,6.68795458577257,0.000332
2011-02-24,0.2132,0.026023,1.2468,0.027123,0.023504,0.028603,6.73184555437478,0.000344
2011-02-25,0.1922,0.026075,1.2876,0.027008,0.023345,0.028869,6.95900178253119,0.000346
2011-02-28,0.1835,0.025628,1.2937,0.02747,0.023625,0.028763,7.00566973777463,0.000341
2011-03-01,0.2101,0.026079,1.2243,0.027513,0.023842,0.029127,6.93964455393278,0.00034
2011-03-02,0.207,0.025903,1.2306,0.027814,0.023946,0.029696,6.88958551027517,0.000332
2011-03-03,0.186,0.025746,1.2571,0.027956,0.023376,0.030188,6.97502638058389,0.000324
2011-03-04,0.1906,0.026,1.259,0.028093,0.024148,0.030376,6.93412754029432,0.000332
2011-03-07,0.2066,0.025877,1.2295,0.028156,0.02427,0.030582,6.608,0.00033
2011-03-08,0.1982,0.026023,1.2337,0.02827,0.024516,0.030719,6.68185801928133,0.000324
2011-03-09,0.2022,0.026225,1.226,0.027786,0.024618,0.03026,6.48148148148148,0.000335
2011-03-10,0.2188,0.026716,1.1926,0.027254,0.024733,0.030102,6.50344949584292,0.000357
2011-03-11,0.2008,0.026275,1.1854,0.027615,0.02493,0.030159,6.51080410910379,0.000357
2011-03-14,0.2113,0.026537,1.2152,0.027635,0.025595,0.029929,6.46159254702057,0.000363
2011-03-15,0.2432,0.02707,1.2152,0.027022,0.024888,0.029499,6.51053195287397,0.000389
2011-03-16,0.294,0.0276,1.2246,0.026255,0.025154,0.028869,6.60485021398003,0.000398
2011-03-17,0.2637,0.02715,1.2585,0.026705,0.025239,0.028943,6.81389136242208,0.000389
2011-03-18,0.2444,0.027022,1.2681,0.026833,0.024815,0.028875,6.69718309859155,0.000381
2011-03-21,0.2061,0.026518,1.2459,0.026951,0.024234,0.028796,6.5625,0.000369
2011-03-22,0.2021,0.026537,1.2083,0.026769,0.024021,0.028271,6.65497896213184,0.000368
2011-03-23,0.1917,0.026399,1.2075,0.026926,0.023964,0.028212,6.75720736366794,0.000369
2011-03-24,0.18,0.026063,1.1997,0.027135,0.023745,0.029307,6.71389080856945,0.000363
2011-03-25,0.1791,0.026012,1.2143,0.027073,0.023451,0.02926,6.74442896935933,0.00036
2011-03-28,0.1944,0.025987,1.2268,0.026832,0.023193,0.029295,6.72900494001411,0.00036
2011-03-29,0.1816,0.026028,1.2411,0.026741,0.023181,0.029195,6.76190476190476,0.000354
2011-03-30,0.1771,0.026251,1.235,0.026533,0.023018,0.029097,6.58084882497369,0.000359
2011-03-31,0.1774,0.025797,1.2464,0.026492,0.02231,0.029373,6.55177206393329,0.000355
2011-04-01,0.174,0.025978,1.2864,0.026446,0.022486,0.02957,6.60084626234133,0.000355
2011-04-04,0.175,0.026121,1.2805,0.0266,0.022892,0.029734,6.49947753396029,0.000353
2011-04-05,0.1725,0.025705,1.2806,0.026659,0.022405,0.029809,6.55040111614929,0.000347
